levelKerawanan,jumlah_penduduk,total,density,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
2,48922,53,0.001083,350624,Kayen Kidul,KAB. KEDIRI,JAWA TIMUR
2,48170,52,0.001080,340213,Pleret,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,9267,10,0.001079,820403,Gane Timur,KAB. HALMAHERA SELATAN,MALUKU UTARA
2,51047,55,0.001077,727102,Palu Barat,KOTA PALU,SULAWESI TENGAH
2,27868,30,0.001077,347107,Wirobrajan,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA
2,134741,145,0.001076,367108,Periuk,KOTA TANGERANG,BANTEN
2,65051,70,0.001076,350726,Pujon,KAB. MALANG,JAWA TIMUR
2,49265,53,0.001076,331024,Klaten Utara,KAB. KLATEN,JAWA TENGAH
2,53948,58,0.001075,340409,Prambanan,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,69783,75,0.001075,327318,Cibeunying Kaler,KOTA BANDUNG,JAWA BARAT
2,33581,36,0.001072,137402,Padang Panjang Barat,KOTA PADANG PANJANG,SUMATERA BARAT
2,150273,161,0.001071,910901,Mimika Baru,KAB. MIMIKA,PAPUA
2,154500,165,0.001068,730608,Somba Upu,KAB. GOWA,SULAWESI SELATAN
2,27165,29,0.001068,757105,Kota Timur,KOTA GORONTALO,GORONTALO
2,202611,216,0.001066,357806,Sawahan,KOTA SURABAYA,JAWA TIMUR
2,123145,131,0.001064,640804,Sangatta Utara,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
2,182173,193,0.001059,357816,Semampir,KOTA SURABAYA,JAWA TIMUR
2,209510,221,0.001055,737111,Biringkanaya,KOTA MAKASSAR,SULAWESI SELATAN
2,23714,25,0.001054,750302,Kabila,KAB. BONE BOLANGO,GORONTALO
2,6643,7,0.001054,621205,Sumber Barito,KAB. MURUNG RAYA,KALIMANTAN TENGAH
2,79765,84,0.001053,360305,Cisoka,KAB. TANGERANG,BANTEN
2,53284,56,0.001051,357903,Junrejo,KOTA BATU,JAWA TIMUR
2,120900,127,0.001050,327312,Batununggal,KOTA BANDUNG,JAWA BARAT
2,258984,272,0.001050,320102,Gunung Putri,KAB. BOGOR,JAWA BARAT
2,564826,593,0.001050,317301,Cengkareng,KOTA ADM. JAKARTA BARAT,DKI JAKARTA
2,97528,102,0.001046,320126,Megamendung,KAB. BOGOR,JAWA BARAT
2,32585,34,0.001043,340404,Minggir,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,70958,74,0.001043,327330,Mandalajati,KOTA BANDUNG,JAWA BARAT
2,2890,3,0.001038,910512,Windesi,KAB. KEPULAUAN YAPEN,PAPUA
2,47320,49,0.001036,147101,Sukajadi,KOTA PEKANBARU,RIAU
2,145854,151,0.001035,320129,Ciomas,KAB. BOGOR,JAWA BARAT
2,31876,33,0.001035,737105,Wajo,KOTA MAKASSAR,SULAWESI SELATAN
2,7742,8,0.001033,750301,Tapa,KAB. BONE BOLANGO,GORONTALO
2,20372,21,0.001031,217101,Belakang Padang,KOTA BATAM,KEPULAUAN RIAU
2,35908,37,0.001030,340204,Pundong,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,130434,134,0.001027,337402,Semarang Utara,KOTA SEMARANG,JAWA TENGAH
2,102524,105,0.001024,337201,Laweyan,KOTA SURAKARTA,JAWA TENGAH
2,62586,64,0.001023,331213,Ngadirojo,KAB. WONOGIRI,JAWA TENGAH
2,191745,196,0.001022,351518,Waru,KAB. SIDOARJO,JAWA TIMUR
2,100462,102,0.001015,510403,Gianyar,KAB. GIANYAR,BALI
2,22656,23,0.001015,910801,Paniai Timur,KAB. PANIAI,PAPUA
2,224716,228,0.001015,357810,Tambaksari,KOTA SURABAYA,JAWA TIMUR
2,150309,152,0.001011,327608,Cilodong,KOTA DEPOK,JAWA BARAT
2,438777,443,0.001010,317306,Kalideres,KOTA ADM. JAKARTA BARAT,DKI JAKARTA
2,58549,59,0.001008,340209,Jetis,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,4968,5,0.001006,110908,Alapan,KAB. SIMEULUE,ACEH
2,19936,20,0.001003,180306,Abung Barat,KAB. LAMPUNG UTARA,LAMPUNG
2,29929,30,0.001002,647403,Bontang Barat,KOTA BONTANG,KALIMANTAN TIMUR
2,86225,86,0.000997,327326,Ujungberung,KOTA BANDUNG,JAWA BARAT
2,13054,13,0.000996,160412,Pajar Bulan,KAB. LAHAT,SUMATERA SELATAN
2,44233,44,0.000995,357829,Bulak,KOTA SURABAYA,JAWA TIMUR
2,118983,118,0.000992,517102,Denpasar Timur,KOTA DENPASAR,BALI
2,104419,103,0.000986,367102,Jatiuwung,KOTA TANGERANG,BANTEN
2,32548,32,0.000983,117101,Baiturrahman,KOTA BANDA ACEH,ACEH
2,45780,45,0.000983,367202,Cilegon,KOTA CILEGON,BANTEN
2,35633,35,0.000982,331301,Jatipuro,KAB. KARANGANYAR,JAWA TENGAH
2,38710,38,0.000982,130404,Lima Kaum,KAB. TANAH DATAR,SUMATERA BARAT
2,151989,149,0.000980,737112,Manggala,KOTA MAKASSAR,SULAWESI SELATAN
2,22567,22,0.000975,197103,Pangkal Balam,KOTA PANGKAL PINANG,KEPULAUAN BANGKA BELITUNG
2,43193,42,0.000972,147104,Lima Puluh,KOTA PEKANBARU,RIAU
2,74078,72,0.000972,327310,Astana Anyar,KOTA BANDUNG,JAWA BARAT
2,104004,101,0.000971,167108,Sako,KOTA PALEMBANG,SUMATERA SELATAN
2,67144,65,0.000968,167105,Ilir Timur I,KOTA PALEMBANG,SUMATERA SELATAN
2,197538,191,0.000967,351513,Taman,KAB. SIDOARJO,JAWA TIMUR
2,64729,62,0.000958,510503,Klungkung,KAB. KLUNGKUNG,BALI
2,92931,89,0.000958,331902,Kota Kudus,KAB. KUDUS,JAWA TENGAH
2,233810,223,0.000954,360312,Pasar Kemis,KAB. TANGERANG,BANTEN
2,37817,36,0.000952,747104,Poasia,KOTA KENDARI,SULAWESI TENGGARA
2,40230,38,0.000945,352016,Ngariboyo,KAB. MAGETAN,JAWA TIMUR
2,70142,66,0.000941,352422,Lamongan,KAB. LAMONGAN,JAWA TIMUR
2,2131,2,0.000939,910604,Numfor Barat,KAB. BIAK NUMFOR,PAPUA
2,62932,59,0.000938,640213,Samboja,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
2,81153,76,0.000937,321615,Sukatani,KAB. BEKASI,JAWA BARAT
2,50194,47,0.000936,510601,Susut,KAB. BANGLI,BALI
2,56611,53,0.000936,340310,Ponjong,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
2,14958,14,0.000936,630416,Wanaraya,KAB. BARITO KUALA,KALIMANTAN SELATAN
2,124365,116,0.000933,510302,Mengwi,KAB. BADUNG,BALI
2,47399,44,0.000928,737203,Soreang,KOTA PARE PARE,SULAWESI SELATAN
2,133176,123,0.000924,321503,Telukjambe Timur,KAB. KARAWANG,JAWA BARAT
2,92113,85,0.000923,330709,Wonosobo,KAB. WONOSOBO,JAWA TENGAH
2,40121,37,0.000922,327327,Gedebage,KOTA BANDUNG,JAWA BARAT
2,79432,73,0.000919,367407,Setu,KOTA TANGERANG SELATAN,BANTEN
2,38116,35,0.000918,331023,Kalikotes,KAB. KLATEN,JAWA TENGAH
2,49147,45,0.000916,350417,Bandung,KAB. TULUNGAGUNG,JAWA TIMUR
2,51337,47,0.000916,330519,Gombong,KAB. KEBUMEN,JAWA TENGAH
2,116024,106,0.000914,320127,Caringin,KAB. BOGOR,JAWA BARAT
2,115075,105,0.000912,320125,Cisarua,KAB. BOGOR,JAWA BARAT
2,42882,39,0.000909,120201,Tarutung,KAB. TAPANULI UTARA,SUMATERA UTARA
2,78153,71,0.000908,350217,Ponorogo,KAB. PONOROGO,JAWA TIMUR
2,5537,5,0.000903,621207,Tanah Siang Selatan,KAB. MURUNG RAYA,KALIMANTAN TENGAH
2,106483,96,0.000902,350725,Lawang,KAB. MALANG,JAWA TIMUR
2,31098,28,0.000900,640812,Sangatta Selatan,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
2,76771,69,0.000899,127119,Medan Petisah,KOTA MEDAN,SUMATERA UTARA
2,63542,57,0.000897,340210,Imogiri,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,107258,96,0.000895,321610,Karang Bahagia,KAB. BEKASI,JAWA BARAT
2,85078,76,0.000893,647106,Balikpapan Kota,KOTA BALIKPAPAN,KALIMANTAN TIMUR
2,72791,65,0.000893,327325,Cibiru,KOTA BANDUNG,JAWA BARAT
2,7848,7,0.000892,121205,Pintu Pohan Meranti,KAB. TOBA SAMOSIR,SUMATERA UTARA
2,28035,25,0.000892,350505,Bakung,KAB. BLITAR,JAWA TIMUR
2,20192,18,0.000891,631005,Kusan Hulu,KAB. TANAH BUMBU,KALIMANTAN SELATAN
2,38279,34,0.000888,620602,Katingan Hilir,KAB. KATINGAN,KALIMANTAN TENGAH
2,27067,24,0.000887,137105,Bungus Teluk Kabung,KOTA PADANG,SUMATERA BARAT
2,38384,34,0.000886,150901,Tebo Tengah,KAB. TEBO,JAMBI
2,124192,110,0.000886,320106,Jonggol,KAB. BOGOR,JAWA BARAT
2,47646,42,0.000882,340217,Sedayu,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,14751,13,0.000881,640706,Melak,KAB. KUTAI BARAT,KALIMANTAN TIMUR
2,49165,43,0.000875,327201,Gunungpuyuh,KOTA SUKABUMI,JAWA BARAT
2,28722,25,0.000870,820701,Morotai Selatan,KAB. PULAU MOROTAI,MALUKU UTARA
2,41660,36,0.000864,357601,Prajuritkulon,KOTA MOJOKERTO,JAWA TIMUR
2,168977,146,0.000864,357817,Kenjeran,KOTA SURABAYA,JAWA TIMUR
2,30097,26,0.000864,640802,Muara Wahau,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
2,118284,102,0.000862,320211,Cibadak,KAB. SUKABUMI,JAWA BARAT
2,16247,14,0.000862,630414,Barambai,KAB. BARITO KUALA,KALIMANTAN SELATAN
2,189643,163,0.000860,360318,Cikupa,KAB. TANGERANG,BANTEN
2,25653,22,0.000858,127605,Tebing Tinggi Kota,KOTA TEBING TINGGI,SUMATERA UTARA
2,89871,77,0.000857,167102,Seberang Ulu I,KOTA PALEMBANG,SUMATERA SELATAN
2,107400,92,0.000857,320110,Parung,KAB. BOGOR,JAWA BARAT
2,18685,16,0.000856,710510,Amurang,KAB. MINAHASA SELATAN,SULAWESI UTARA
2,65421,56,0.000856,321612,Kedung Waringin,KAB. BEKASI,JAWA BARAT
2,101852,87,0.000854,357302,Klojen,KOTA MALANG,JAWA TIMUR
2,16393,14,0.000854,150211,Nalo Tatan,KAB. MERANGIN,JAMBI
2,123040,105,0.000853,730607,Palangga,KAB. GOWA,SULAWESI SELATAN
2,4688,4,0.000853,210109,Tambelan,KAB. BINTAN,KEPULAUAN RIAU
2,83428,71,0.000851,327323,Rancasari,KOTA BANDUNG,JAWA BARAT
2,38778,33,0.000851,520805,Pemenang,KAB. LOMBOK UTARA,NUSA TENGGARA BARAT
2,183451,156,0.000850,337205,Banjarsari,KOTA SURAKARTA,JAWA TENGAH
2,98846,84,0.000850,167103,Seberang Ulu II,KOTA PALEMBANG,SUMATERA SELATAN
2,71849,61,0.000849,510405,Ubud,KAB. GIANYAR,BALI
2,101315,86,0.000849,327307,Sukajadi,KOTA BANDUNG,JAWA BARAT
2,66114,56,0.000847,527106,Sandubaya,KOTA MATARAM,NUSA TENGGARA BARAT
2,79134,67,0.000847,351111,Bondowoso,KAB. BONDOWOSO,JAWA TIMUR
2,54345,46,0.000846,340414,Tempel,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
2,9465,8,0.000845,157207,Koto Baru,KOTA SUNGAI PENUH,JAMBI
2,189303,160,0.000845,357301,Blimbing,KOTA MALANG,JAWA TIMUR
2,138465,117,0.000845,147110,Tenayan Raya,KOTA PEKANBARU,RIAU
2,190588,161,0.000845,351508,Sidoarjo,KAB. SIDOARJO,JAWA TIMUR
2,37953,32,0.000843,147105,Senapelan,KOTA PEKANBARU,RIAU
2,170221,143,0.000840,350724,Singosari,KAB. MALANG,JAWA TIMUR
2,25101,21,0.000837,327329,Cinambo,KOTA BANDUNG,JAWA BARAT
2,20326,17,0.000836,910106,Tanah Miring,KAB. MERAUKE,PAPUA
2,32706,27,0.000826,637203,Cempaka,KOTA BANJARBARU,KALIMANTAN SELATAN
2,88446,73,0.000825,331212,Wonogiri,KAB. WONOGIRI,JAWA TENGAH
2,139338,115,0.000825,337415,Ngaliyan,KOTA SEMARANG,JAWA TENGAH
2,99566,82,0.000824,167115,Alang-alang Lebar,KOTA PALEMBANG,SUMATERA SELATAN
2,46562,38,0.000816,337302,Tingkir,KOTA SALATIGA,JAWA TENGAH
2,19628,16,0.000815,110605,Montasik,KAB. ACEH BESAR,ACEH
2,114163,93,0.000815,327302,Coblong,KOTA BANDUNG,JAWA BARAT
2,22157,18,0.000812,510201,Selemadeg,KAB. TABANAN,BALI
2,150391,122,0.000811,637104,Banjarmasin Utara,KOTA BANJARMASIN,KALIMANTAN SELATAN
2,160475,130,0.000810,321501,Karawang Barat,KAB. KARAWANG,JAWA BARAT
2,69303,56,0.000808,147106,Rumbai,KOTA PEKANBARU,RIAU
2,9901,8,0.000808,150204,Sungai Manau,KAB. MERANGIN,JAMBI
2,29722,24,0.000807,340306,Panggang,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
2,94347,76,0.000806,337412,Gunungpati,KOTA SEMARANG,JAWA TENGAH
2,36040,29,0.000805,340207,Pajangan,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
2,53441,43,0.000805,330225,Purwokerto Barat,KAB. BANYUMAS,JAWA TENGAH
2,4974,4,0.000804,910306,Kemtuk Gresi,KAB. JAYAPURA,PAPUA
2,82111,66,0.000804,140301,Bengkalis,KAB. BENGKALIS,RIAU
2,73483,59,0.000803,351613,Sooko,KAB. MOJOKERTO,JAWA TIMUR
2,46135,37,0.000802,352006,Magetan,KAB. MAGETAN,JAWA TIMUR
2,29938,24,0.000802,710603,Airmadidi,KAB. MINAHASA UTARA,SULAWESI UTARA
2,29941,24,0.000802,140107,Kampar Kiri,KAB. KAMPAR,RIAU
2,31196,25,0.000801,510304,Petang,KAB. BADUNG,BALI
2,98759,79,0.000800,320111,Gunung Sindur,KAB. BOGOR,JAWA BARAT
2,3752,3,0.000800,210504,Siantan Selatan,KAB. KEPULAUAN ANAMBAS,KEPULAUAN RIAU
2,10007,8,0.000799,740232,Konawe,KAB. KONAWE,SULAWESI TENGGARA
2,23769,19,0.000799,732402,Nuha,KAB. LUWU TIMUR,SULAWESI SELATAN
2,7513,6,0.000799,710207,Tompaso,KAB. MINAHASA,SULAWESI UTARA
2,57631,46,0.000798,350727,Ngantang,KAB. MALANG,JAWA TIMUR
2,57722,46,0.000797,330226,Purwokerto Timur,KAB. BANYUMAS,JAWA TENGAH
2,45185,36,0.000797,137103,Padang Barat,KOTA PADANG,SUMATERA BARAT
2,74189,59,0.000795,350410,Sumbergempol,KAB. TULUNGAGUNG,JAWA TIMUR
2,10069,8,0.000795,731801,Saluputi,KAB. TANA TORAJA,SULAWESI SELATAN
2,1260,1,0.000794,910316,Airu,KAB. JAYAPURA,PAPUA
2,50496,40,0.000792,340106,Sentolo,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,87403,69,0.000789,320233,Sukaraja,KAB. SUKABUMI,JAWA BARAT
1,41818,33,0.000789,147201,Dumai Barat,KOTA DUMAI,RIAU
1,104309,82,0.000786,320408,Bojongsoang,KAB. BANDUNG,JAWA BARAT
1,62370,49,0.000786,157108,Jelutung,KOTA JAMBI,JAMBI
1,36918,29,0.000786,717202,Madidir,KOTA BITUNG,SULAWESI UTARA
1,61392,48,0.000782,357404,Kanigaran,KOTA PROBOLINGGO,JAWA TIMUR
1,20474,16,0.000781,137302,Barangin,KOTA SAWAHLUNTO,SUMATERA BARAT
1,62710,49,0.000781,332210,Ambarawa,KAB. SEMARANG,JAWA TENGAH
1,20492,16,0.000781,320802,Ciniru,KAB. KUNINGAN,JAWA BARAT
1,25657,20,0.000780,757104,Dungingi,KOTA GORONTALO,GORONTALO
1,188131,146,0.000776,517103,Denpasar Barat,KOTA DENPASAR,BALI
1,42634,33,0.000774,331025,Klaten Tengah,KAB. KLATEN,JAWA TENGAH
1,85392,66,0.000773,321622,Cibarusah,KAB. BEKASI,JAWA BARAT
1,67513,52,0.000770,350401,Tulungagung,KAB. TULUNGAGUNG,JAWA TIMUR
1,98891,76,0.000769,320105,Babakan Madang,KAB. BOGOR,JAWA BARAT
1,62500,48,0.000768,350616,Plemahan,KAB. KEDIRI,JAWA TIMUR
2,22136,17,0.000768,610506,Ketungau Hulu,KAB. SINTANG,KALIMANTAN BARAT
1,52092,40,0.000768,827103,Kota Ternate Utara,KOTA TERNATE,MALUKU UTARA
1,35180,27,0.000767,340313,Ngawen,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,135682,104,0.000766,360313,Teluknaga,KAB. TANGERANG,BANTEN
1,57525,44,0.000765,137104,Padang Utara,KOTA PADANG,SUMATERA BARAT
1,37916,29,0.000765,737108,Ujung Tanah,KOTA MAKASSAR,SULAWESI SELATAN
1,94200,72,0.000764,510303,Abiansemal,KAB. BADUNG,BALI
1,106110,81,0.000763,647104,Balikpapan Tengah,KOTA BALIKPAPAN,KALIMANTAN TIMUR
1,80141,61,0.000761,327311,Regol,KOTA BANDUNG,JAWA BARAT
1,5280,4,0.000758,640301,Kelay,KAB. BERAU,KALIMANTAN TIMUR
1,21129,16,0.000757,167406,Prabumulih Selatan,KOTA PRABUMULIH,SUMATERA SELATAN
1,99301,75,0.000755,360314,Kosambi,KAB. TANGERANG,BANTEN
1,57032,43,0.000754,137107,Lubuk Kilangan,KOTA PADANG,SUMATERA BARAT
1,134082,101,0.000753,330512,Kebumen,KAB. KEBUMEN,JAWA TENGAH
1,37274,28,0.000751,340415,Turi,KAB. SLEMAN,DAERAH ISTIMEWA YOGYAKARTA
1,109192,82,0.000751,331903,Jati,KAB. KUDUS,JAWA TENGAH
1,57352,43,0.000750,352502,Balongpanggang,KAB. GRESIK,JAWA TIMUR
1,61461,46,0.000748,340303,Playen,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,85639,64,0.000747,327317,Bojongloa Kidul,KOTA BANDUNG,JAWA BARAT
1,90115,67,0.000743,321711,Cililin,KAB. BANDUNG BARAT,JAWA BARAT
1,12112,9,0.000743,621005,Rungan,KAB. GUNUNG MAS,KALIMANTAN TENGAH
1,51155,38,0.000743,167116,Sematang Borang,KOTA PALEMBANG,SUMATERA SELATAN
1,74250,55,0.000741,360323,Cisauk,KAB. TANGERANG,BANTEN
1,39229,29,0.000739,350415,Besuki,KAB. TULUNGAGUNG,JAWA TIMUR
1,17588,13,0.000739,911105,Skanto,KAB. KEEROM,PAPUA
1,47368,35,0.000739,331022,Ngawen,KAB. KLATEN,JAWA TENGAH
1,254566,188,0.000739,320432,Baleendah,KAB. BANDUNG,JAWA BARAT
1,20339,15,0.000737,631001,Batu Licin,KAB. TANAH BUMBU,KALIMANTAN SELATAN
1,16279,12,0.000737,910105,Semangga,KAB. MERAUKE,PAPUA
1,99132,73,0.000736,327305,Andir,KOTA BANDUNG,JAWA BARAT
1,172965,127,0.000734,167107,Sukarami,KOTA PALEMBANG,SUMATERA SELATAN
1,50444,37,0.000733,750101,Limboto,KAB. GORONTALO,GORONTALO
1,68187,50,0.000733,320139,Leuwisadeng,KAB. BOGOR,JAWA BARAT
1,69558,51,0.000733,147112,Rumbai Pesisir,KOTA PEKANBARU,RIAU
1,52013,38,0.000731,340206,Pandak,KAB. BANTUL,DAERAH ISTIMEWA YOGYAKARTA
1,15108,11,0.000728,110207,Darul Hasanah,KAB. ACEH TENGGARA,ACEH
1,85168,62,0.000728,331309,Karanganyar,KAB. KARANGANYAR,JAWA TENGAH
1,23365,17,0.000728,750102,Telaga,KAB. GORONTALO,GORONTALO
1,57874,42,0.000726,630405,Alalak,KAB. BARITO KUALA,KALIMANTAN SELATAN
1,20687,15,0.000725,757102,Kota Selatan,KOTA GORONTALO,GORONTALO
1,69063,50,0.000724,647402,Bontang Selatan,KOTA BONTANG,KALIMANTAN TIMUR
1,59550,43,0.000722,357602,Magersari,KOTA MOJOKERTO,JAWA TIMUR
1,105501,76,0.000720,320412,Dayeuhkolot,KAB. BANDUNG,JAWA BARAT
1,12498,9,0.000720,157104,Pasar Jambi,KOTA JAMBI,JAMBI
1,12517,9,0.000719,731713,Kamanre,KAB. LUWU,SULAWESI SELATAN
1,62589,45,0.000719,330609,Kutoarjo,KAB. PURWOREJO,JAWA TENGAH
1,101538,73,0.000719,352515,Driyorejo,KAB. GRESIK,JAWA TIMUR
1,1395,1,0.000717,920608,Fafurwar,KAB. TELUK BINTUNI,PAPUA BARAT
1,150156,107,0.000713,327607,Cipayung,KOTA DEPOK,JAWA BARAT
1,21053,15,0.000712,127205,Siantar Marihat,KOTA PEMATANGSIANTAR,SUMATERA UTARA
1,147694,105,0.000711,337204,Jebres,KOTA SURAKARTA,JAWA TENGAH
1,108371,77,0.000711,360319,Panongan,KAB. TANGERANG,BANTEN
1,81715,58,0.000710,331006,Trucuk,KAB. KLATEN,JAWA TENGAH
1,35250,25,0.000709,640903,Babulu,KAB. PENAJAM PASER UTARA,KALIMANTAN TIMUR
1,5640,4,0.000709,621008,Damang Batu,KAB. GUNUNG MAS,KALIMANTAN TENGAH
2,11287,8,0.000709,121305,Panyabungan Barat,KAB. MANDAILING NATAL,SUMATERA UTARA
1,57861,41,0.000709,737106,Bontoala,KOTA MAKASSAR,SULAWESI SELATAN
1,45180,32,0.000708,352425,Deket,KAB. LAMONGAN,JAWA TIMUR
1,60749,43,0.000708,137108,Pauh,KOTA PADANG,SUMATERA BARAT
1,164070,116,0.000707,637101,Banjarmasin Selatan,KOTA BANJARMASIN,KALIMANTAN SELATAN
1,113362,80,0.000706,351514,Sukodono,KAB. SIDOARJO,JAWA TIMUR
1,110548,78,0.000706,331112,Kartasura,KAB. SUKOHARJO,JAWA TENGAH
1,65211,46,0.000705,350625,Ngasem,KAB. KEDIRI,JAWA TIMUR
1,72491,51,0.000704,510808,Kubutambahan,KAB. BULELENG,BALI
1,54017,38,0.000703,657103,Tarakan Timur,KOTA TARAKAN,KALIMANTAN UTARA
1,90983,64,0.000703,127101,Medan Kota,KOTA MEDAN,SUMATERA UTARA
1,39815,28,0.000703,730606,Bontomarannu,KAB. GOWA,SULAWESI SELATAN
2,8564,6,0.000701,140805,Sungai Mandau,KAB. SIAK,RIAU
1,88545,62,0.000700,320138,Cigombong,KAB. BOGOR,JAWA BARAT
1,55774,39,0.000699,350418,Pakel,KAB. TULUNGAGUNG,JAWA TIMUR
1,8581,6,0.000699,710507,Motoling,KAB. MINAHASA SELATAN,SULAWESI UTARA
1,2864,2,0.000698,120701,Gunung Meriah,KAB. DELI SERDANG,SUMATERA UTARA
1,50193,35,0.000697,352505,Duduksampeyan,KAB. GRESIK,JAWA TIMUR
1,18668,13,0.000696,330525,Poncowarno,KAB. KEBUMEN,JAWA TENGAH
1,60348,42,0.000696,340308,Semanu,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,115058,80,0.000695,337405,Genuk,KOTA SEMARANG,JAWA TENGAH
1,101000,70,0.000693,320130,Dramaga,KAB. BOGOR,JAWA BARAT
1,28883,20,0.000692,140801,Siak,KAB. SIAK,RIAU
1,44799,31,0.000692,321603,Sukawangi,KAB. BEKASI,JAWA BARAT
1,143095,99,0.000692,321526,Karawang Timur,KAB. KARAWANG,JAWA BARAT
1,50591,35,0.000692,351618,Mojoanyar,KAB. MOJOKERTO,JAWA TIMUR
1,56439,39,0.000691,331105,Nguter,KAB. SUKOHARJO,JAWA TENGAH
2,11586,8,0.000690,740509,Kolono,KAB. KONAWE SELATAN,SULAWESI TENGGARA
1,168101,116,0.000690,127103,Medan Helvetia,KOTA MEDAN,SUMATERA UTARA
1,11596,8,0.000690,321109,Surian,KAB. SUMEDANG,JAWA BARAT
1,37719,26,0.000689,747108,Kadia,KOTA KENDARI,SULAWESI TENGGARA
1,11621,8,0.000688,190306,Tukak Sadai,KAB. BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG
1,17432,12,0.000688,351120,Binakal,KAB. BONDOWOSO,JAWA TIMUR
1,59568,41,0.000688,827106,Kota Ternate Tengah,KOTA TERNATE,MALUKU UTARA
1,64006,44,0.000687,357403,Mayangan,KOTA PROBOLINGGO,JAWA TIMUR
2,1455,1,0.000687,910240,Trikora,KAB. JAYAWIJAYA,PAPUA
1,55317,38,0.000687,330513,Pejagoan,KAB. KEBUMEN,JAWA TENGAH
1,23317,16,0.000686,177107,Ratu Samban,KOTA BENGKULU,BENGKULU
1,55442,38,0.000685,352421,Turi,KAB. LAMONGAN,JAWA TIMUR
1,114037,78,0.000684,351516,Gedangan,KAB. SIDOARJO,JAWA TIMUR
1,48260,33,0.000684,330402,Purworeja Klampok,KAB. BANJARNEGARA,JAWA TENGAH
1,42427,29,0.000684,147206,Dumai Kota,KOTA DUMAI,RIAU
1,93984,64,0.000681,350403,Kedungwaru,KAB. TULUNGAGUNG,JAWA TIMUR
1,138130,94,0.000681,360303,Tigaraksa,KAB. TANGERANG,BANTEN
1,35305,24,0.000680,357402,Wonoasih,KOTA PROBOLINGGO,JAWA TIMUR
1,23543,16,0.000680,717106,Sario,KOTA MANADO,SULAWESI UTARA
1,44168,30,0.000679,730601,Bontonompo,KAB. GOWA,SULAWESI SELATAN
1,27999,19,0.000679,210205,Tebing,KAB. KARIMUN,KEPULAUAN RIAU
1,79600,54,0.000678,352511,Cerme,KAB. GRESIK,JAWA TIMUR
1,87043,59,0.000678,351616,Jetis,KAB. MOJOKERTO,JAWA TIMUR
1,88649,60,0.000677,360322,Pagedangan,KAB. TANGERANG,BANTEN
2,11823,8,0.000677,320621,Karang Jaya,KAB. TASIKMALAYA,JAWA BARAT
1,41499,28,0.000675,367207,Purwakarta,KOTA CILEGON,BANTEN
1,19271,13,0.000675,740508,Ranomeeto,KAB. KONAWE SELATAN,SULAWESI TENGGARA
1,43012,29,0.000674,337101,Magelang Selatan,KOTA MAGELANG,JAWA TENGAH
1,7421,5,0.000674,750413,Popayato Barat,KAB. PAHUWATO,GORONTALO
1,68401,46,0.000673,657102,Tarakan Tengah,KOTA TARAKAN,KALIMANTAN UTARA
1,59577,40,0.000671,351603,Pacet,KAB. MOJOKERTO,JAWA TIMUR
1,7472,5,0.000669,910602,Biak Utara,KAB. BIAK NUMFOR,PAPUA
1,48168,32,0.000664,320818,Cigugur,KAB. KUNINGAN,JAWA BARAT
1,119157,79,0.000663,320409,Margahayu,KAB. BANDUNG,JAWA BARAT
2,4525,3,0.000663,111001,Pulau Banyak,KAB. ACEH SINGKIL,ACEH
1,37733,25,0.000663,357603,Kranggan,KOTA MOJOKERTO,JAWA TIMUR
1,24188,16,0.000661,510202,Salamadeg Timur,KAB. TABANAN,BALI
1,173960,115,0.000661,127104,Medan Denai,KOTA MEDAN,SUMATERA UTARA
1,242562,160,0.000660,327610,Tapos,KOTA DEPOK,JAWA BARAT
1,33379,22,0.000659,190105,Pemali,KAB. BANGKA,KEPULAUAN BANGKA BELITUNG
1,54671,36,0.000658,337202,Serengan,KOTA SURAKARTA,JAWA TENGAH
1,51682,34,0.000658,320813,Cilimus,KAB. KUNINGAN,JAWA BARAT
1,65648,43,0.000655,352504,Benjeng,KAB. GRESIK,JAWA TIMUR
